product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,Temperature Difference,wear_torque_ratio,risk_level,equipment_age_years,maintenance_date
M15067,M,298.4,308.7,1421,60.7,119,1,Power Failure,10.300000000000011,1.9604612850082372,High Risk,14,2024-01-09 15:00:00
L47388,L,298.4,308.6,1591,36.7,122,0,No Failure,10.200000000000045,3.32425068119891,Low Risk,8,2024-01-09 16:00:00
L47389,L,298.4,308.6,1477,44.0,124,0,No Failure,10.200000000000045,2.8181818181818183,Low Risk,10,2024-01-09 17:00:00
L47390,L,298.4,308.7,1523,36.1,126,0,No Failure,10.300000000000011,3.490304709141274,Low Risk,4,2024-01-09 18:00:00
L47391,L,298.5,308.7,1575,33.9,128,0,No Failure,10.199999999999989,3.775811209439528,Low Risk,6,2024-01-09 19:00:00
H29626,H,298.4,308.7,1344,52.9,130,0,No Failure,10.300000000000011,2.4574669187145557,Low Risk,9,2024-01-09 20:00:00
L47393,L,298.4,308.7,1386,44.9,135,0,No Failure,10.300000000000011,3.0066815144766146,Low Risk,6,2024-01-09 21:00:00
M15074,M,298.3,308.6,1589,37.1,137,0,No Failure,10.300000000000011,3.6927223719676547,Low Risk,10,2024-01-09 22:00:00
L47395,L,298.3,308.6,1548,40.3,140,0,No Failure,10.300000000000011,3.4739454094292808,Low Risk,10,2024-01-09 23:00:00
L47396,L,298.3,308.6,1499,38.3,142,0,No Failure,10.300000000000011,3.70757180156658,Low Risk,5,2024-01-10 00:00:00
L47397,L,298.3,308.5,1664,31.6,144,0,No Failure,10.199999999999989,4.556962025316455,Low Risk,8,2024-01-10 01:00:00
L47398,L,298.3,308.6,1447,38.1,146,0,No Failure,10.300000000000011,3.832020997375328,Low Risk,5,2024-01-10 02:00:00
M15079,M,298.3,308.5,1434,46.2,148,0,No Failure,10.199999999999989,3.2034632034632033,Low Risk,12,2024-01-10 03:00:00
L47400,L,298.3,308.5,1416,52.7,151,0,No Failure,10.199999999999989,2.8652751423149905,Low Risk,11,2024-01-10 04:00:00
H29635,H,298.4,308.5,1827,24.3,153,0,No Failure,10.100000000000023,6.296296296296296,Low Risk,12,2024-01-10 05:00:00
L47402,L,298.4,308.6,1304,45.0,158,0,No Failure,10.200000000000045,3.511111111111111,Low Risk,12,2024-01-10 06:00:00
L47403,L,298.4,308.6,1569,34.4,160,0,No Failure,10.200000000000045,4.651162790697675,Low Risk,6,2024-01-10 07:00:00
L47404,L,298.3,308.6,1584,29.3,162,0,No Failure,10.300000000000011,5.5290102389078495,Low Risk,4,2024-01-10 08:00:00
L47405,L,298.3,308.5,1362,53.8,164,0,No Failure,10.199999999999989,3.0483271375464684,Low Risk,13,2024-01-10 09:00:00
L47406,L,298.3,308.4,1329,49.2,166,0,No Failure,10.099999999999966,3.373983739837398,Low Risk,1,2024-01-10 10:00:00
L47407,L,298.3,308.5,1539,36.1,168,0,No Failure,10.199999999999989,4.653739612188366,Low Risk,5,2024-01-10 11:00:00
M15088,M,298.3,308.5,1629,37.1,170,0,No Failure,10.199999999999989,4.582210242587601,Low Risk,14,2024-01-10 12:00:00
L47409,L,298.3,308.5,1538,32.2,173,0,No Failure,10.199999999999989,5.3726708074534155,Low Risk,1,2024-01-10 13:00:00
L47410,L,298.3,308.6,1570,34.8,175,0,No Failure,10.300000000000011,5.028735632183908,Low Risk,12,2024-01-10 14:00:00
L47411,L,298.3,308.4,1408,43.1,177,0,No Failure,10.099999999999966,4.106728538283063,Low Risk,9,2024-01-10 15:00:00
L47412,L,298.2,308.4,1424,47.6,179,0,No Failure,10.199999999999989,3.7605042016806722,Low Risk,14,2024-01-10 16:00:00
L47413,L,298.2,308.4,1512,34.9,181,0,No Failure,10.199999999999989,5.186246418338109,Low Risk,5,2024-01-10 17:00:00
L47414,L,298.2,308.4,1478,42.9,183,0,No Failure,10.199999999999989,4.265734265734266,Low Risk,10,2024-01-10 18:00:00
M15095,M,298.1,308.3,1680,33.7,185,0,No Failure,10.199999999999989,5.489614243323442,Low Risk,7,2024-01-10 19:00:00
L47416,L,298.1,308.3,1495,38.7,188,0,No Failure,10.199999999999989,4.857881136950904,Low Risk,1,2024-01-10 20:00:00
M15097,M,298.0,308.1,1552,36.6,190,0,No Failure,10.100000000000023,5.191256830601093,Low Risk,5,2024-01-10 21:00:00
L47418,L,297.9,308.1,1393,50.3,193,0,No Failure,10.200000000000045,3.836978131212724,Low Risk,13,2024-01-10 22:00:00
L47419,L,298.0,308.2,1611,30.6,195,0,No Failure,10.199999999999989,6.372549019607843,Low Risk,8,2024-01-10 23:00:00
M15100,M,298.0,308.1,1339,51.6,197,0,No Failure,10.100000000000023,3.8178294573643408,Low Risk,10,2024-01-11 00:00:00
L47421,L,298.0,308.1,1777,24.3,200,0,No Failure,10.100000000000023,8.23045267489712,Low Risk,13,2024-01-11 01:00:00
L47422,L,298.0,308.2,1348,58.8,202,1,Overstrain Failure,10.199999999999989,3.435374149659864,High Risk,14,2024-01-11 02:00:00
L47423,L,298.0,308.2,1442,44.1,204,0,No Failure,10.199999999999989,4.625850340136054,Low Risk,13,2024-01-11 03:00:00
M15104,M,298.0,308.2,1395,49.1,206,0,No Failure,10.199999999999989,4.195519348268839,Low Risk,14,2024-01-11 04:00:00
M15105,M,297.9,308.1,1627,31.4,209,0,No Failure,10.200000000000045,6.656050955414013,Low Risk,14,2024-01-11 05:00:00
L47426,L,297.9,308.1,1585,33.5,212,0,No Failure,10.200000000000045,6.3283582089552235,Low Risk,12,2024-01-11 06:00:00
L47427,L,298.0,308.2,1469,45.5,214,0,No Failure,10.199999999999989,4.7032967032967035,Low Risk,13,2024-01-11 07:00:00
L47428,L,298.0,308.3,1362,56.8,216,1,Overstrain Failure,10.300000000000011,3.802816901408451,High Risk,9,2024-01-11 08:00:00
L47429,L,298.0,308.3,1405,56.2,218,1,Overstrain Failure,10.300000000000011,3.879003558718861,High Risk,9,2024-01-11 09:00:00
L47430,L,298.0,308.3,1662,32.7,0,0,No Failure,10.300000000000011,0.0,Low Risk,14,2024-01-11 10:00:00
M15111,M,298.0,308.2,1466,42.6,2,0,No Failure,10.199999999999989,0.046948356807511735,Low Risk,4,2024-01-11 11:00:00
L47432,L,298.0,308.2,1620,35.8,5,0,No Failure,10.199999999999989,0.13966480446927376,Low Risk,6,2024-01-11 12:00:00
L47433,L,298.0,308.2,1357,48.2,7,0,No Failure,10.199999999999989,0.14522821576763484,Low Risk,11,2024-01-11 13:00:00
L47434,L,298.0,308.2,1514,37.9,9,0,No Failure,10.199999999999989,0.237467018469657,Low Risk,1,2024-01-11 14:00:00
L47435,L,298.0,308.2,1489,40.4,11,0,No Failure,10.199999999999989,0.2722772277227723,Low Risk,6,2024-01-11 15:00:00
L47436,L,298.1,308.3,1331,63.0,13,0,No Failure,10.199999999999989,0.20634920634920634,Low Risk,5,2024-01-11 16:00:00
L47437,L,298.0,308.0,1615,29.5,15,0,No Failure,10.0,0.5084745762711864,Low Risk,1,2024-01-11 17:00:00
L47438,L,298.1,308.2,1482,37.9,17,0,No Failure,10.099999999999966,0.44854881266490765,Low Risk,3,2024-01-11 18:00:00
M15119,M,298.1,308.2,1420,63.9,19,1,Power Failure,10.099999999999966,0.297339593114241,High Risk,9,2024-01-11 19:00:00
M15120,M,298.2,308.3,1522,49.1,22,0,No Failure,10.100000000000023,0.4480651731160896,Low Risk,7,2024-01-11 20:00:00
L47441,L,298.1,308.2,1654,32.1,25,0,No Failure,10.099999999999966,0.778816199376947,Low Risk,11,2024-01-11 21:00:00
M15122,M,298.1,308.2,1736,26.8,27,0,No Failure,10.099999999999966,1.007462686567164,Low Risk,5,2024-01-11 22:00:00
M15123,M,298.0,308.1,1587,32.3,30,0,No Failure,10.100000000000023,0.9287925696594428,Low Risk,12,2024-01-11 23:00:00
L47444,L,298.1,308.2,1390,47.5,33,0,No Failure,10.099999999999966,0.6947368421052632,Low Risk,8,2024-01-12 00:00:00
L47445,L,298.0,308.1,1454,37.1,35,0,No Failure,10.100000000000023,0.9433962264150944,Low Risk,9,2024-01-12 01:00:00
H29680,H,298.0,308.1,1440,43.7,37,0,No Failure,10.100000000000023,0.8466819221967963,Low Risk,8,2024-01-12 02:00:00
L47447,L,297.9,308.0,1954,21.1,42,0,No Failure,10.100000000000023,1.990521327014218,Low Risk,8,2024-01-12 03:00:00
H29682,H,297.9,308.0,1800,24.8,44,0,No Failure,10.100000000000023,1.7741935483870968,Low Risk,13,2024-01-12 04:00:00
L47449,L,298.0,308.0,1524,37.0,49,0,No Failure,10.0,1.3243243243243243,Low Risk,14,2024-01-12 05:00:00
H29684,H,298.0,308.0,1520,39.6,51,0,No Failure,10.0,1.2878787878787878,Low Risk,10,2024-01-12 06:00:00
M15131,M,298.1,308.1,1452,40.8,56,0,No Failure,10.0,1.3725490196078431,Low Risk,8,2024-01-12 07:00:00
L47452,L,298.1,308.1,1484,40.4,59,0,No Failure,10.0,1.4603960396039604,Low Risk,12,2024-01-12 08:00:00
L47453,L,298.1,308.0,1426,46.0,61,0,No Failure,9.899999999999977,1.326086956521739,Low Risk,14,2024-01-12 09:00:00
L47454,L,298.1,308.0,1652,28.5,63,0,No Failure,9.899999999999977,2.210526315789474,Low Risk,2,2024-01-12 10:00:00
L47455,L,298.0,308.0,1401,54.7,65,0,No Failure,10.0,1.1882998171846435,Low Risk,7,2024-01-12 11:00:00
M15136,M,298.0,307.9,1750,26.6,67,0,No Failure,9.899999999999977,2.518796992481203,Low Risk,6,2024-01-12 12:00:00
H29691,H,298.0,308.0,1479,50.7,70,0,No Failure,10.0,1.3806706114398422,Low Risk,9,2024-01-12 13:00:00
M15138,M,298.0,308.0,1620,29.4,75,0,No Failure,10.0,2.5510204081632653,Low Risk,2,2024-01-12 14:00:00
L47459,L,298.0,308.1,1819,23.4,78,0,No Failure,10.100000000000023,3.3333333333333335,Low Risk,9,2024-01-12 15:00:00
M15140,M,298.1,308.1,1456,43.7,80,0,No Failure,10.0,1.8306636155606406,Low Risk,10,2024-01-12 16:00:00
L47461,L,298.1,308.0,1626,36.5,83,0,No Failure,9.899999999999977,2.2739726027397262,Low Risk,1,2024-01-12 17:00:00
M15142,M,298.1,308.1,1390,49.8,85,0,No Failure,10.0,1.706827309236948,Low Risk,4,2024-01-12 18:00:00
L47463,L,298.2,308.2,1469,43.0,88,0,No Failure,10.0,2.046511627906977,Low Risk,3,2024-01-12 19:00:00
L47464,L,298.2,308.3,2051,19.2,90,0,No Failure,10.100000000000023,4.6875,Low Risk,3,2024-01-12 20:00:00
L47465,L,298.2,308.3,1568,36.0,92,0,No Failure,10.100000000000023,2.5555555555555554,Low Risk,2,2024-01-12 21:00:00
L47466,L,298.2,308.3,1589,33.2,94,0,No Failure,10.100000000000023,2.831325301204819,Low Risk,11,2024-01-12 22:00:00
L47467,L,298.2,308.3,1805,31.6,96,0,No Failure,10.100000000000023,3.0379746835443036,Low Risk,11,2024-01-12 23:00:00
H29702,H,298.2,308.4,1385,42.2,98,0,No Failure,10.199999999999989,2.3222748815165875,Low Risk,10,2024-01-13 00:00:00
L47469,L,298.1,308.4,1436,46.7,103,0,No Failure,10.299999999999955,2.2055674518201283,Low Risk,6,2024-01-13 01:00:00
L47470,L,298.1,308.4,1438,45.6,105,0,No Failure,10.299999999999955,2.302631578947368,Low Risk,2,2024-01-13 02:00:00
L47471,L,298.0,308.3,1473,42.6,107,0,No Failure,10.300000000000011,2.511737089201878,Low Risk,13,2024-01-13 03:00:00
L47472,L,298.1,308.4,1335,40.2,109,0,No Failure,10.299999999999955,2.7114427860696515,Low Risk,2,2024-01-13 04:00:00
H29707,H,298.1,308.5,1392,44.8,111,0,No Failure,10.399999999999977,2.4776785714285716,Low Risk,14,2024-01-13 05:00:00
M15154,M,298.1,308.5,1372,51.1,116,0,No Failure,10.399999999999977,2.2700587084148727,Low Risk,6,2024-01-13 06:00:00
M15155,M,298.1,308.6,1716,30.7,119,0,No Failure,10.5,3.8762214983713354,Low Risk,4,2024-01-13 07:00:00
L47476,L,298.0,308.5,1395,46.2,122,0,No Failure,10.5,2.6406926406926403,Low Risk,5,2024-01-13 08:00:00
L47477,L,298.0,308.5,1713,25.3,124,0,No Failure,10.5,4.901185770750988,Low Risk,1,2024-01-13 09:00:00
H29712,H,297.9,308.5,2129,18.7,126,0,No Failure,10.600000000000023,6.737967914438503,Low Risk,3,2024-01-13 10:00:00
M15159,M,297.8,308.3,1567,35.6,131,0,No Failure,10.5,3.6797752808988764,Low Risk,4,2024-01-13 11:00:00
L47480,L,297.8,308.4,1622,38.3,134,0,No Failure,10.599999999999966,3.4986945169712795,Low Risk,12,2024-01-13 12:00:00
L47481,L,297.7,308.4,1740,27.1,136,0,No Failure,10.699999999999989,5.0184501845018445,Low Risk,13,2024-01-13 13:00:00
H29716,H,297.8,308.4,1512,35.1,138,0,No Failure,10.599999999999966,3.9316239316239314,Low Risk,4,2024-01-13 14:00:00
M15163,M,297.8,308.4,1479,43.5,143,0,No Failure,10.599999999999966,3.2873563218390807,Low Risk,9,2024-01-13 15:00:00
L47484,L,297.8,308.4,1737,27.5,146,0,No Failure,10.599999999999966,5.3090909090909095,Low Risk,8,2024-01-13 16:00:00
L47485,L,297.8,308.4,2129,19.2,148,0,No Failure,10.599999999999966,7.708333333333334,Low Risk,5,2024-01-13 17:00:00
L47486,L,297.8,308.4,1374,47.1,150,0,No Failure,10.599999999999966,3.184713375796178,Low Risk,11,2024-01-13 18:00:00
M15167,M,297.8,308.4,1579,36.6,152,0,No Failure,10.599999999999966,4.1530054644808745,Low Risk,3,2024-01-13 19:00:00
L47488,L,297.9,308.5,1305,47.2,155,0,No Failure,10.600000000000023,3.2838983050847457,Low Risk,12,2024-01-13 20:00:00
M15169,M,297.9,308.5,1449,40.8,157,0,No Failure,10.600000000000023,3.8480392156862746,Low Risk,6,2024-01-13 21:00:00
H29724,H,298.0,308.6,1526,41.8,160,0,No Failure,10.600000000000023,3.8277511961722492,Low Risk,12,2024-01-13 22:00:00
M15171,M,298.0,308.6,1453,44.1,165,0,No Failure,10.600000000000023,3.7414965986394555,Low Risk,8,2024-01-13 23:00:00
L47492,L,297.9,308.6,1468,36.0,168,0,No Failure,10.700000000000045,4.666666666666667,Low Risk,5,2024-01-14 00:00:00
L47493,L,298.0,308.6,1313,50.8,170,0,No Failure,10.600000000000023,3.346456692913386,Low Risk,3,2024-01-14 01:00:00
M15174,M,297.9,308.5,1300,53.0,172,0,No Failure,10.600000000000023,3.2452830188679247,Low Risk,2,2024-01-14 02:00:00
L47495,L,297.9,308.4,1646,40.6,175,0,No Failure,10.5,4.310344827586206,Low Risk,7,2024-01-14 03:00:00
L47496,L,297.8,308.4,1714,33.2,177,0,No Failure,10.599999999999966,5.331325301204819,Low Risk,10,2024-01-14 04:00:00
L47497,L,297.8,308.4,1685,28.4,179,0,No Failure,10.599999999999966,6.302816901408451,Low Risk,2,2024-01-14 05:00:00
L47498,L,297.8,308.4,1512,39.9,181,0,No Failure,10.599999999999966,4.536340852130326,Low Risk,1,2024-01-14 06:00:00
L47499,L,297.8,308.4,1612,32.1,183,0,No Failure,10.599999999999966,5.700934579439252,Low Risk,7,2024-01-14 07:00:00
H29734,H,297.8,308.4,1550,38.2,185,0,No Failure,10.599999999999966,4.842931937172774,Low Risk,8,2024-01-14 08:00:00
L47501,L,297.8,308.4,1518,32.5,190,0,No Failure,10.599999999999966,5.846153846153846,Low Risk,14,2024-01-14 09:00:00
L47502,L,297.8,308.5,1448,40.0,192,0,No Failure,10.699999999999989,4.8,Low Risk,4,2024-01-14 10:00:00
L47503,L,297.8,308.5,1561,46.3,194,0,No Failure,10.699999999999989,4.190064794816415,Low Risk,13,2024-01-14 11:00:00
M15184,M,297.8,308.5,1488,41.9,196,0,No Failure,10.699999999999989,4.677804295942721,Low Risk,5,2024-01-14 12:00:00
L47505,L,297.8,308.5,1699,27.8,199,0,No Failure,10.699999999999989,7.158273381294964,Low Risk,14,2024-01-14 13:00:00
L47506,L,297.7,308.5,1501,41.4,201,0,No Failure,10.800000000000011,4.855072463768116,Low Risk,8,2024-01-14 14:00:00
L47507,L,297.7,308.5,1373,56.7,203,1,Overstrain Failure,10.800000000000011,3.580246913580247,High Risk,3,2024-01-14 15:00:00
H29742,H,297.6,308.4,1703,31.4,205,0,No Failure,10.799999999999955,6.528662420382166,Low Risk,11,2024-01-14 16:00:00
H29743,H,297.7,308.5,1720,29.9,210,0,No Failure,10.800000000000011,7.023411371237459,Low Risk,1,2024-01-14 17:00:00
M15190,M,297.6,308.4,1398,41.9,215,0,No Failure,10.799999999999955,5.131264916467781,Low Risk,12,2024-01-14 18:00:00
M15191,M,297.6,308.4,1391,51.9,218,0,No Failure,10.799999999999955,4.200385356454721,Low Risk,14,2024-01-14 19:00:00
M15192,M,297.6,308.3,1538,40.2,0,0,No Failure,10.699999999999989,0.0,Low Risk,4,2024-01-14 20:00:00
L47513,L,297.5,308.2,1647,31.3,3,0,No Failure,10.699999999999989,0.09584664536741214,Low Risk,6,2024-01-14 21:00:00
M15194,M,297.5,308.1,1469,44.8,5,0,No Failure,10.600000000000023,0.11160714285714286,Low Risk,2,2024-01-14 22:00:00
L47515,L,297.4,308.1,1749,25.9,8,0,No Failure,10.700000000000045,0.3088803088803089,Low Risk,6,2024-01-14 23:00:00
M15196,M,297.6,308.2,1995,20.5,10,0,No Failure,10.599999999999966,0.4878048780487805,Low Risk,1,2024-01-15 00:00:00
L47517,L,297.6,308.3,1742,27.7,13,0,No Failure,10.699999999999989,0.4693140794223827,Low Risk,12,2024-01-15 01:00:00
L47518,L,297.5,308.2,1563,38.2,15,0,No Failure,10.699999999999989,0.3926701570680628,Low Risk,3,2024-01-15 02:00:00
M15199,M,297.5,308.2,1713,32.2,17,0,No Failure,10.699999999999989,0.5279503105590062,Low Risk,7,2024-01-15 03:00:00
L47520,L,297.4,308.1,1474,39.4,20,0,No Failure,10.700000000000045,0.5076142131979695,Low Risk,14,2024-01-15 04:00:00
M15201,M,297.4,308.2,1530,32.6,22,0,No Failure,10.800000000000011,0.6748466257668712,Low Risk,4,2024-01-15 05:00:00
L47522,L,297.4,308.2,1471,46.5,25,0,No Failure,10.800000000000011,0.5376344086021505,Low Risk,10,2024-01-15 06:00:00
L47523,L,297.5,308.3,1388,48.6,27,0,No Failure,10.800000000000011,0.5555555555555556,Low Risk,4,2024-01-15 07:00:00
M15204,M,297.5,308.2,2448,13.8,29,0,No Failure,10.699999999999989,2.101449275362319,Low Risk,9,2024-01-15 08:00:00
L47525,L,297.5,308.3,1585,32.9,32,0,No Failure,10.800000000000011,0.9726443768996961,Low Risk,1,2024-01-15 09:00:00
M15206,M,297.5,308.3,1459,45.2,34,0,No Failure,10.800000000000011,0.7522123893805309,Low Risk,13,2024-01-15 10:00:00
L47527,L,297.5,308.3,1544,40.8,37,0,No Failure,10.800000000000011,0.9068627450980393,Low Risk,11,2024-01-15 11:00:00
L47528,L,297.6,308.3,1617,31.7,39,0,No Failure,10.699999999999989,1.2302839116719244,Low Risk,13,2024-01-15 12:00:00
L47529,L,297.6,308.3,1595,34.3,41,0,No Failure,10.699999999999989,1.1953352769679302,Low Risk,8,2024-01-15 13:00:00
H29764,H,297.6,308.3,1400,44.3,43,0,No Failure,10.699999999999989,0.9706546275395035,Low Risk,10,2024-01-15 14:00:00
M15211,M,297.6,308.4,1611,31.0,48,0,No Failure,10.799999999999955,1.5483870967741935,Low Risk,1,2024-01-15 15:00:00
M15212,M,297.6,308.4,1507,46.0,51,0,No Failure,10.799999999999955,1.108695652173913,Low Risk,6,2024-01-15 16:00:00
H29767,H,297.5,308.3,1674,30.0,54,0,No Failure,10.800000000000011,1.8,Low Risk,1,2024-01-15 17:00:00
L47534,L,297.6,308.3,1658,34.3,59,0,No Failure,10.699999999999989,1.7201166180758019,Low Risk,8,2024-01-15 18:00:00
L47535,L,297.6,308.3,1623,36.9,61,0,No Failure,10.699999999999989,1.6531165311653118,Low Risk,4,2024-01-15 19:00:00
M15216,M,297.6,308.4,1398,48.9,63,0,No Failure,10.799999999999955,1.2883435582822087,Low Risk,8,2024-01-15 20:00:00
L47537,L,297.6,308.4,1517,34.2,66,0,No Failure,10.799999999999955,1.9298245614035086,Low Risk,7,2024-01-15 21:00:00
M15218,M,297.6,308.3,1467,36.7,68,0,No Failure,10.699999999999989,1.8528610354223432,Low Risk,1,2024-01-15 22:00:00
M15219,M,297.6,308.3,1567,34.6,71,0,No Failure,10.699999999999989,2.052023121387283,Low Risk,2,2024-01-15 23:00:00
M15220,M,297.5,308.3,1521,38.2,74,0,No Failure,10.800000000000011,1.9371727748691099,Low Risk,3,2024-01-16 00:00:00
L47541,L,297.5,308.3,1596,36.8,77,0,No Failure,10.800000000000011,2.092391304347826,Low Risk,5,2024-01-16 01:00:00
H29776,H,297.6,308.3,1640,30.9,79,0,No Failure,10.699999999999989,2.55663430420712,Low Risk,2,2024-01-16 02:00:00
L47543,L,297.6,308.3,1438,47.8,84,0,No Failure,10.699999999999989,1.7573221757322177,Low Risk,5,2024-01-16 03:00:00
L47544,L,297.6,308.4,1407,55.2,86,0,No Failure,10.799999999999955,1.5579710144927534,Low Risk,12,2024-01-16 04:00:00
L47545,L,297.6,308.4,1353,57.5,88,0,No Failure,10.799999999999955,1.5304347826086957,Low Risk,13,2024-01-16 05:00:00
M15226,M,297.6,308.5,1552,40.9,90,0,No Failure,10.899999999999977,2.2004889975550124,Low Risk,7,2024-01-16 06:00:00
M15227,M,297.6,308.4,1569,38.3,93,0,No Failure,10.799999999999955,2.428198433420366,Low Risk,12,2024-01-16 07:00:00
L47548,L,297.5,308.4,1489,39.5,96,0,No Failure,10.899999999999977,2.430379746835443,Low Risk,4,2024-01-16 08:00:00
H29783,H,297.5,308.4,1587,36.1,98,0,No Failure,10.899999999999977,2.714681440443213,Low Risk,11,2024-01-16 09:00:00
M15230,M,297.5,308.3,1622,37.2,103,0,No Failure,10.800000000000011,2.768817204301075,Low Risk,11,2024-01-16 10:00:00
L47551,L,297.5,308.4,1604,38.1,106,0,No Failure,10.899999999999977,2.7821522309711284,Low Risk,10,2024-01-16 11:00:00
M15232,M,297.4,308.3,1405,51.7,108,0,No Failure,10.900000000000034,2.0889748549323017,Low Risk,7,2024-01-16 12:00:00
L47553,L,297.4,308.3,1412,42.0,111,0,No Failure,10.900000000000034,2.642857142857143,Low Risk,12,2024-01-16 13:00:00
L47554,L,297.4,308.3,1431,43.0,113,0,No Failure,10.900000000000034,2.627906976744186,Low Risk,3,2024-01-16 14:00:00
L47555,L,297.4,308.2,1533,37.4,115,0,No Failure,10.800000000000011,3.074866310160428,Low Risk,4,2024-01-16 15:00:00
M15236,M,297.4,308.2,1401,51.9,117,0,No Failure,10.800000000000011,2.254335260115607,Low Risk,4,2024-01-16 16:00:00
M15237,M,297.4,308.2,1424,53.9,120,0,No Failure,10.800000000000011,2.226345083487941,Low Risk,14,2024-01-16 17:00:00
L47558,L,297.3,308.2,1754,29.4,123,0,No Failure,10.899999999999977,4.183673469387755,Low Risk,12,2024-01-16 18:00:00
L47559,L,297.3,308.2,1754,26.8,125,0,No Failure,10.899999999999977,4.664179104477612,Low Risk,11,2024-01-16 19:00:00
L47560,L,297.5,308.3,2564,12.8,127,1,Power Failure,10.800000000000011,9.921875,High Risk,7,2024-01-16 20:00:00
L47561,L,297.5,308.5,1546,40.4,129,0,No Failure,11.0,3.1930693069306932,Low Risk,7,2024-01-16 21:00:00
L47562,L,297.5,308.5,1335,48.0,131,0,No Failure,11.0,2.7291666666666665,Low Risk,8,2024-01-16 22:00:00
M15243,M,297.5,308.6,1842,27.0,133,0,No Failure,11.100000000000023,4.925925925925926,Low Risk,8,2024-01-16 23:00:00
L47564,L,297.5,308.5,1712,26.8,136,0,No Failure,11.0,5.074626865671641,Low Risk,13,2024-01-17 00:00:00
M15245,M,297.6,308.6,1414,45.4,138,0,No Failure,11.0,3.039647577092511,Low Risk,3,2024-01-17 01:00:00
L47566,L,297.6,308.7,1319,50.9,141,0,No Failure,11.099999999999966,2.7701375245579567,Low Risk,6,2024-01-17 02:00:00
L47567,L,297.7,308.7,1249,60.4,143,0,No Failure,11.0,2.3675496688741724,Low Risk,4,2024-01-17 03:00:00
L47568,L,297.6,308.7,1455,48.2,145,0,No Failure,11.099999999999966,3.008298755186722,Low Risk,4,2024-01-17 04:00:00
M15249,M,297.6,308.7,1408,54.8,147,0,No Failure,11.099999999999966,2.6824817518248176,Low Risk,4,2024-01-17 05:00:00
L47570,L,297.6,308.7,1460,46.7,150,0,No Failure,11.099999999999966,3.2119914346895073,Low Risk,2,2024-01-17 06:00:00
